cluster;point_optimizaton_year;point_type;ident;lat;long;y_proj;x_proj
26;1;mobile;Polygon_cluster26_mobile_02;-16.3152198;-71.59950542;-1930450.625;2832245.016
26;1;mobile;Polygon_cluster26_mobile_02;-16.31533204;-71.59908726;-1930469.031;2832290.986
26;1;mobile;Polygon_cluster26_mobile_02;-16.31592556;-71.59928262;-1930536.29;2832261.151
26;1;mobile;Polygon_cluster26_mobile_02;-16.31655753;-71.59951892;-1930607.553;2832226.175
26;1;mobile;Polygon_cluster26_mobile_02;-16.31699095;-71.59960711;-1930657.349;2832210.565
26;1;mobile;Polygon_cluster26_mobile_02;-16.31752214;-71.59973154;-1930718.174;2832189.58
26;1;mobile;Polygon_cluster26_mobile_02;-16.31788477;-71.59973128;-1930760.763;2832184.917
26;1;mobile;Polygon_cluster26_mobile_02;-16.3182459;-71.59985704;-1930801.6;2832165.982
26;1;mobile;Polygon_cluster26_mobile_02;-16.31896381;-71.60025053;-1930880.989;2832112.068
26;1;mobile;Polygon_cluster26_mobile_02;-16.31952972;-71.60061983;-1930942.83;2832062.864
26;1;mobile;Polygon_cluster26_mobile_02;-16.3198385;-71.60012373;-1930985.292;2832115.127
26;1;mobile;Polygon_cluster26_mobile_02;-16.32138212;-71.59817446;-1931190.932;2832316.197
26;1;mobile;Polygon_cluster26_mobile_02;-16.32311982;-71.59715487;-1931407.745;2832409.323
26;1;mobile;Polygon_cluster26_mobile_02;-16.32339663;-71.59700902;-1931442.076;2832422.279
31;1;fixed;Polygon_cluster31_fixed_01; ; ;-1.516416327;20763369.87
31;1;fixed;Polygon_cluster31_fixed_01;-16.46527922;-71.49367345;-1949408.052;2842288.536
31;1;fixed;Polygon_cluster31_fixed_01;-16.46863075;-71.49466029;-1949789.287;2842132.653
31;1;fixed;Polygon_cluster31_fixed_01;-16.46988514;-71.49543798;-1949926.797;2842028.021
31;1;fixed;Polygon_cluster31_fixed_01;-16.48232902;-71.50008434;-1951329.77;2841337.877
31;1;fixed;Polygon_cluster31_fixed_01;-16.48283307;-71.50100042;-1951377.368;2841227.422
31;1;fixed;Polygon_cluster31_fixed_01;-16.48638217;-71.5013917;-1951789.331;2841136.435
31;1;fixed;Polygon_cluster31_fixed_01;-16.48855511;-71.50271485;-1952027.814;2840957.912
31;1;fixed;Polygon_cluster31_fixed_01;-16.48844493;-71.50130331;-1952032.77;2841119.343
31;1;fixed;Polygon_cluster31_fixed_01;-16.48770419;-71.49478894;-1952028.375;2841867.433
31;1;fixed;Polygon_cluster31_fixed_01;-16.48518828;-71.49112213;-1951779.326;2842316.133
31;1;fixed;Polygon_cluster31_fixed_01;-16.48428595;-71.48579308;-1951740.933;2842932.05
31;1;fixed;Polygon_cluster31_fixed_01;-16.4845092;-71.48088523;-1951829.45;2843485.439
31;1;fixed;Polygon_cluster31_fixed_01;-16.47799078;-71.48377951;-1951026.897;2843243.083
31;1;fixed;Polygon_cluster31_fixed_01;-16.47787643;-71.48642187;-1950979.941;2842945.055
31;1;fixed;Polygon_cluster31_fixed_01;-16.4767518;-71.48582961;-1950855.327;2843026.976
31;1;fixed;Polygon_cluster31_fixed_01;-16.4756861;-71.48517048;-1950738.485;2843115.705
31;1;fixed;Polygon_cluster31_fixed_01;-16.47491006;-71.48519796;-1950646.962;2843122.791
31;1;fixed;Polygon_cluster31_fixed_01;-16.47384351;-71.48488082;-1950525.681;2843172.762
31;1;fixed;Polygon_cluster31_fixed_01;-16.47330809;-71.48475872;-1950464.325;2843193.642
31;1;fixed;Polygon_cluster31_fixed_01;-16.47233597;-71.48462933;-1950351.755;2843221.087
31;1;fixed;Polygon_cluster31_fixed_01;-16.47186788;-71.48468779;-1950296.02;2843220.612
31;1;fixed;Polygon_cluster31_fixed_01;-16.47152262;-71.48438597;-1950259.285;2843259.365
31;1;fixed;Polygon_cluster31_fixed_01;-16.47140031;-71.48382971;-1950251.969;2843324.032
31;1;fixed;Polygon_cluster31_fixed_01;-16.47141987;-71.48134107;-1950285.831;2843605.898
31;1;fixed;Polygon_cluster31_fixed_01;-16.47112413;-71.48114622;-1950253.556;2843631.875
31;1;fixed;Polygon_cluster31_fixed_01;-16.47067332;-71.48123429;-1950199.475;2843627.817
31;1;fixed;Polygon_cluster31_fixed_01;-16.46909591;-71.48127632;-1950013.614;2843643.786
31;1;fixed;Polygon_cluster31_fixed_01;-16.46650011;-71.48139938;-1949707.074;2843663.951
31;1;fixed;Polygon_cluster31_fixed_01;-16.46445772;-71.48160873;-1949464.461;2843667.057
31;1;fixed;Polygon_cluster31_fixed_01;-16.46447918;-71.48510996;-1949422.594;2843269.844
31;1;fixed;Polygon_cluster31_fixed_01;-16.46361911;-71.48688375;-1949299.062;2843080.051
31;1;fixed;Polygon_cluster31_fixed_01;-16.46199372;-71.48895733;-1949081.823;2842866.323
31;1;fixed;Polygon_cluster31_fixed_01;-16.46172735;-71.49047646;-1949031.278;2842697.602
31;1;fixed;Polygon_cluster31_fixed_01;-16.46172748;-71.49179337;-1949014.607;2842548.307
31;1;fixed;Polygon_cluster31_fixed_01;-16.46225888;-71.49282125;-1949064.014;2842424.804
31;1;fixed;Polygon_cluster31_fixed_01;-16.46332157;-71.49336538;-1949181.967;2842349.166
31;1;fixed;Polygon_cluster31_fixed_01;-16.46470014;-71.4933418;-1949344.223;2842333.736
31;1;fixed;Polygon_cluster31_fixed_02; ; ;-1.516416327;20763369.87
31;1;fixed;Polygon_cluster31_fixed_02;-16.49350556;-71.50345539;-1952599.956;2840808.912
31;1;fixed;Polygon_cluster31_fixed_02;-16.49563511;-71.50313606;-1952854.165;2840817.107
31;1;fixed;Polygon_cluster31_fixed_02;-16.49550261;-71.50126831;-1952862.294;2841030.529
31;1;fixed;Polygon_cluster31_fixed_02;-16.49775323;-71.50052737;-1953136.077;2841084.906
31;1;fixed;Polygon_cluster31_fixed_02;-16.49776703;-71.49949182;-1953150.838;2841202.087
31;1;fixed;Polygon_cluster31_fixed_02;-16.49768458;-71.49905606;-1953146.681;2841252.558
31;1;fixed;Polygon_cluster31_fixed_02;-16.4976984;-71.49796293;-1953162.176;2841376.265
31;1;fixed;Polygon_cluster31_fixed_02;-16.49649161;-71.49799379;-1953020.018;2841388.64
31;1;fixed;Polygon_cluster31_fixed_02;-16.49643433;-71.49745934;-1953020.072;2841449.966
31;1;fixed;Polygon_cluster31_fixed_02;-16.49525073;-71.4973908;-1952881.9;2841473.301
31;1;fixed;Polygon_cluster31_fixed_02;-16.49455825;-71.4960734;-1952817.267;2841631.719
31;1;fixed;Polygon_cluster31_fixed_02;-16.49419086;-71.49595138;-1952775.655;2841650.381
31;1;fixed;Polygon_cluster31_fixed_02;-16.4938348;-71.49511876;-1952744.392;2841749.432
31;1;fixed;Polygon_cluster31_fixed_02;-16.49369439;-71.49491932;-1952730.428;2841773.883
31;1;fixed;Polygon_cluster31_fixed_02;-16.49304691;-71.49467523;-1952657.462;2841810.064
31;1;fixed;Polygon_cluster31_fixed_02;-16.49275853;-71.49445275;-1952626.407;2841839.073
31;1;fixed;Polygon_cluster31_fixed_02;-16.49277463;-71.49402371;-1952633.743;2841887.49
31;1;fixed;Polygon_cluster31_fixed_02;-16.49325363;-71.49343202;-1952697.523;2841948.252
31;1;fixed;Polygon_cluster31_fixed_02;-16.49334466;-71.49300869;-1952713.588;2841995.036
31;1;fixed;Polygon_cluster31_fixed_02;-16.49400305;-71.49255474;-1952796.696;2842037.827
31;1;fixed;Polygon_cluster31_fixed_02;-16.49516001;-71.48156361;-1953072.153;2843268.382
31;1;fixed;Polygon_cluster31_fixed_02;-16.49320045;-71.47353399;-1952943.923;2844204.343
31;1;fixed;Polygon_cluster31_fixed_02;-16.48763112;-71.46402068;-1952410.436;2845356.108
31;1;fixed;Polygon_cluster31_fixed_02;-16.4844911;-71.46575784;-1952019.421;2845200.526
31;1;fixed;Polygon_cluster31_fixed_02;-16.48504926;-71.47045757;-1952025.303;2844660.399
31;1;fixed;Polygon_cluster31_fixed_02;-16.48456984;-71.48099328;-1951835.203;2843472.392
31;1;fixed;Polygon_cluster31_fixed_02;-16.4844133;-71.48527557;-1951762.463;2842989.036
31;1;fixed;Polygon_cluster31_fixed_02;-16.48498184;-71.49115861;-1951754.612;2842314.712
31;1;fixed;Polygon_cluster31_fixed_02;-16.48761549;-71.49452914;-1952021.251;2841898.046
31;1;fixed;Polygon_cluster31_fixed_02;-16.48861148;-71.50266829;-1952035.026;2840962.448
31;1;fixed;Polygon_cluster31_fixed_02;-16.49174295;-71.50548262;-1952367.195;2840602.326
31;1;fixed;Polygon_cluster31_fixed_03; ; ;-1.516416327;20763369.87
31;1;fixed;Polygon_cluster31_fixed_03;-16.5167693;-71.48621011;-1955551.804;2842457.168
31;1;fixed;Polygon_cluster31_fixed_03;-16.51751289;-71.486987;-1955629.286;2842359.328
31;1;fixed;Polygon_cluster31_fixed_03;-16.51741726;-71.48874806;-1955595.668;2842161.012
31;1;fixed;Polygon_cluster31_fixed_03;-16.51700832;-71.49034514;-1955527.33;2841985.41
31;1;fixed;Polygon_cluster31_fixed_03;-16.51686933;-71.49098786;-1955502.835;2841914.404
31;1;fixed;Polygon_cluster31_fixed_03;-16.5166987;-71.4918066;-1955472.387;2841823.869
31;1;fixed;Polygon_cluster31_fixed_03;-16.51653622;-71.4926969;-1955441.987;2841725.116
31;1;fixed;Polygon_cluster31_fixed_03;-16.51644397;-71.49361668;-1955419.464;2841622.098
31;1;fixed;Polygon_cluster31_fixed_03;-16.51645418;-71.49423301;-1955412.833;2841552.119
31;1;fixed;Polygon_cluster31_fixed_03;-16.51694864;-71.49448715;-1955467.689;2841516.807
31;1;fixed;Polygon_cluster31_fixed_03;-16.51733022;-71.49526773;-1955502.597;2841423.325
31;1;fixed;Polygon_cluster31_fixed_03;-16.51784215;-71.49482436;-1955568.368;2841466.826
31;1;fixed;Polygon_cluster31_fixed_03;-16.52054674;-71.49330919;-1955905.335;2841602.901
31;1;fixed;Polygon_cluster31_fixed_03;-16.52360508;-71.49262735;-1956273.273;2841639.873
31;1;fixed;Polygon_cluster31_fixed_03;-16.5243134;-71.48988901;-1956391.29;2841940.846
31;1;fixed;Polygon_cluster31_fixed_03;-16.52708592;-71.48564016;-1956771.02;2842385.78
31;1;fixed;Polygon_cluster31_fixed_03;-16.52716423;-71.48531085;-1956784.408;2842422.065
31;1;fixed;Polygon_cluster31_fixed_03;-16.52753654;-71.48516024;-1956830.061;2842434.224
31;1;fixed;Polygon_cluster31_fixed_03;-16.52801571;-71.48495349;-1956888.982;2842451.335
31;1;fixed;Polygon_cluster31_fixed_03;-16.52792613;-71.48450255;-1956884.194;2842503.617
31;1;fixed;Polygon_cluster31_fixed_03;-16.52774545;-71.48366139;-1956873.668;2842601.32
31;1;fixed;Polygon_cluster31_fixed_03;-16.52802838;-71.482977;-1956915.611;2842675.145
31;1;fixed;Polygon_cluster31_fixed_03;-16.5325377;-71.48265081;-1957449.507;2842652.636
31;1;fixed;Polygon_cluster31_fixed_03;-16.53661071;-71.48233564;-1957932.006;2842634.617
31;1;fixed;Polygon_cluster31_fixed_03;-16.5369259;-71.48116014;-1957983.995;2842763.661
31;1;fixed;Polygon_cluster31_fixed_03;-16.53553829;-71.47900673;-1957848.389;2843025.99
31;1;fixed;Polygon_cluster31_fixed_03;-16.53414568;-71.47868179;-1957688.92;2843081.188
31;1;fixed;Polygon_cluster31_fixed_03;-16.53169621;-71.47882562;-1957399.325;2843097.207
31;1;fixed;Polygon_cluster31_fixed_03;-16.53167141;-71.4786139;-1957399.106;2843121.528
31;1;fixed;Polygon_cluster31_fixed_03;-16.53076284;-71.47776876;-1957303.122;2843229.288
31;1;fixed;Polygon_cluster31_fixed_03;-16.53077938;-71.47743033;-1957309.372;2843267.422
31;1;fixed;Polygon_cluster31_fixed_03;-16.53064014;-71.47720564;-1957295.873;2843294.721
31;1;fixed;Polygon_cluster31_fixed_03;-16.53002523;-71.47784789;-1957215.46;2843230.052
31;1;fixed;Polygon_cluster31_fixed_03;-16.5295025;-71.47726856;-1957161.421;2843302.6
31;1;fixed;Polygon_cluster31_fixed_03;-16.52866957;-71.47799709;-1957054.296;2843231.028
31;1;fixed;Polygon_cluster31_fixed_03;-16.52675849;-71.47808445;-1956828.668;2843246.336
31;1;fixed;Polygon_cluster31_fixed_03;-16.52672911;-71.47782443;-1956828.524;2843276.191
31;1;fixed;Polygon_cluster31_fixed_03;-16.52654179;-71.47735431;-1956812.5;2843331.939
31;1;fixed;Polygon_cluster31_fixed_03;-16.52647215;-71.47717638;-1956806.581;2843353.021
31;1;fixed;Polygon_cluster31_fixed_03;-16.52645216;-71.47698084;-1956806.721;2843375.445
31;1;fixed;Polygon_cluster31_fixed_03;-16.52493392;-71.47696334;-1956628.577;2843397.454
31;1;fixed;Polygon_cluster31_fixed_03;-16.52445268;-71.47727083;-1956568.128;2843368.953
31;1;fixed;Polygon_cluster31_fixed_03;-16.52424968;-71.4776049;-1956540.029;2843333.771
31;1;fixed;Polygon_cluster31_fixed_03;-16.52393451;-71.47815909;-1956495.952;2843275.122
31;1;fixed;Polygon_cluster31_fixed_03;-16.52361156;-71.47885309;-1956449.182;2843200.732
31;1;fixed;Polygon_cluster31_fixed_03;-16.52352719;-71.47891485;-1956438.485;2843194.845
31;1;fixed;Polygon_cluster31_fixed_03;-16.52286201;-71.47825007;-1956368.794;2843278.955
31;1;fixed;Polygon_cluster31_fixed_03;-16.52265816;-71.4777233;-1956351.547;2843341.342
31;1;fixed;Polygon_cluster31_fixed_03;-16.52274896;-71.4769803;-1956371.666;2843424.348
31;1;fixed;Polygon_cluster31_fixed_03;-16.52247874;-71.4767607;-1956342.714;2843452.799
31;1;fixed;Polygon_cluster31_fixed_03;-16.51952315;-71.47926664;-1955963.608;2843207.772
31;1;fixed;Polygon_cluster31_fixed_03;-16.51613269;-71.48573333;-1955483.077;2842519.589
31;1;mobile;Polygon_cluster31_mobile_01; ; ;-1.516416327;20763369.87
31;1;mobile;Polygon_cluster31_mobile_01;-16.48228221;-71.48171949;-1951557.22;2843420.166
31;1;mobile;Polygon_cluster31_mobile_01;-16.48452216;-71.48078943;-1951832.188;2843496.127
31;1;mobile;Polygon_cluster31_mobile_01;-16.48487547;-71.47123967;-1951994.95;2844574.026
31;1;mobile;Polygon_cluster31_mobile_01;-16.48440689;-71.46552327;-1952012.507;2845228.227
31;1;mobile;Polygon_cluster31_mobile_01;-16.48365668;-71.46547375;-1951924.988;2845243.719
31;1;mobile;Polygon_cluster31_mobile_01;-16.48323575;-71.46528365;-1951877.944;2845270.812
31;1;mobile;Polygon_cluster31_mobile_01;-16.4830478;-71.46495032;-1951860.096;2845311.075
31;1;mobile;Polygon_cluster31_mobile_01;-16.48291212;-71.46473364;-1951846.906;2845337.427
31;1;mobile;Polygon_cluster31_mobile_01;-16.48222495;-71.46448134;-1951769.371;2845375.077
31;1;mobile;Polygon_cluster31_mobile_01;-16.48160895;-71.46388507;-1951704.567;2845450.785
31;1;mobile;Polygon_cluster31_mobile_01;-16.48066242;-71.46322471;-1951601.739;2845538.112
31;1;mobile;Polygon_cluster31_mobile_01;-16.4801628;-71.46244014;-1951553;2845633.637
31;1;mobile;Polygon_cluster31_mobile_01;-16.48029142;-71.46165708;-1951578.062;2845720.72
31;1;mobile;Polygon_cluster31_mobile_01;-16.48046799;-71.46119482;-1951604.681;2845770.801
31;1;mobile;Polygon_cluster31_mobile_01;-16.48099619;-71.46042353;-1951676.544;2845851.289
31;1;mobile;Polygon_cluster31_mobile_01;-16.48147116;-71.45987225;-1951739.359;2845907.533
31;1;mobile;Polygon_cluster31_mobile_01;-16.48122121;-71.45900688;-1951720.985;2846008.934
31;1;mobile;Polygon_cluster31_mobile_01;-16.4812212;-71.45896476;-1951721.519;2846013.709
31;1;mobile;Polygon_cluster31_mobile_01;-16.48122104;-71.45767569;-1951737.88;2846159.856
31;1;mobile;Polygon_cluster31_mobile_01;-16.4825094;-71.45457022;-1951928.737;2846494.963
31;1;mobile;Polygon_cluster31_mobile_01;-16.48135012;-71.45304468;-1951811.906;2846683.194
31;1;mobile;Polygon_cluster31_mobile_01;-16.48038779;-71.45332962;-1951695.205;2846663.567
31;1;mobile;Polygon_cluster31_mobile_01;-16.48066892;-71.45562493;-1951699.067;2846399.631
31;1;mobile;Polygon_cluster31_mobile_01;-16.48025365;-71.45643674;-1951639.954;2846313.062
31;1;mobile;Polygon_cluster31_mobile_01;-16.47878564;-71.45667141;-1951464.476;2846305.79
31;1;mobile;Polygon_cluster31_mobile_01;-16.47738934;-71.45728348;-1951292.628;2846254.784
31;1;mobile;Polygon_cluster31_mobile_01;-16.47613247;-71.45809291;-1951134.658;2846179.563
31;1;mobile;Polygon_cluster31_mobile_01;-16.47508149;-71.45890212;-1951000.885;2846101.654
31;1;mobile;Polygon_cluster31_mobile_01;-16.47416178;-71.45878333;-1950894.325;2846127.231
31;1;mobile;Polygon_cluster31_mobile_01;-16.47362813;-71.45866193;-1950833.161;2846148.021
31;1;mobile;Polygon_cluster31_mobile_01;-16.47276744;-71.45803723;-1950739.962;2846230.178
31;1;mobile;Polygon_cluster31_mobile_01;-16.47218827;-71.45765879;-1950676.714;2846280.709
31;1;mobile;Polygon_cluster31_mobile_01;-16.47195701;-71.45819972;-1950642.67;2846222.423
31;1;mobile;Polygon_cluster31_mobile_01;-16.47129765;-71.45854859;-1950560.762;2846191.547
31;1;mobile;Polygon_cluster31_mobile_01;-16.47126019;-71.45917116;-1950548.452;2846121.453
31;1;mobile;Polygon_cluster31_mobile_01;-16.47122262;-71.45944792;-1950540.524;2846090.569
31;1;mobile;Polygon_cluster31_mobile_01;-16.4713537;-71.45976188;-1950551.938;2846053.247
31;1;mobile;Polygon_cluster31_mobile_01;-16.47126956;-71.46002111;-1950538.76;2846024.964
31;1;mobile;Polygon_cluster31_mobile_01;-16.47110938;-71.46036938;-1950515.515;2845987.586
31;1;mobile;Polygon_cluster31_mobile_01;-16.47098576;-71.46073799;-1950496.309;2845947.42
31;1;mobile;Polygon_cluster31_mobile_01;-16.47101436;-71.4613493;-1950491.907;2845877.734
31;1;mobile;Polygon_cluster31_mobile_01;-16.47126953;-71.46165113;-1950518.057;2845840.155
31;1;mobile;Polygon_cluster31_mobile_01;-16.4714095;-71.46192027;-1950531.086;2845807.798
31;1;mobile;Polygon_cluster31_mobile_01;-16.47122256;-71.46243503;-1950502.584;2845751.897
31;1;mobile;Polygon_cluster31_mobile_01;-16.4708129;-71.46294989;-1950447.911;2845698.914
31;1;mobile;Polygon_cluster31_mobile_01;-16.47031281;-71.46344226;-1950382.898;2845649.67
31;1;mobile;Polygon_cluster31_mobile_01;-16.46998066;-71.46378415;-1950339.53;2845615.278
31;1;mobile;Polygon_cluster31_mobile_01;-16.46970686;-71.46412708;-1950303.005;2845580.001
31;1;mobile;Polygon_cluster31_mobile_01;-16.46940522;-71.46459991;-1950261.559;2845530.361
31;1;mobile;Polygon_cluster31_mobile_01;-16.46939773;-71.46507881;-1950254.599;2845476.162
31;1;mobile;Polygon_cluster31_mobile_01;-16.46936288;-71.4652271;-1950248.622;2845459.808
31;1;mobile;Polygon_cluster31_mobile_01;-16.46942551;-71.46547063;-1950252.89;2845431.373
31;1;mobile;Polygon_cluster31_mobile_01;-16.46989493;-71.46587496;-1950302.913;2845379.357
31;1;mobile;Polygon_cluster31_mobile_01;-16.46959927;-71.46658011;-1950259.223;2845303.299
31;1;mobile;Polygon_cluster31_mobile_01;-16.46944132;-71.4671397;-1950233.561;2845241.933
31;1;mobile;Polygon_cluster31_mobile_01;-16.46928197;-71.46747723;-1950210.553;2845205.761
31;1;mobile;Polygon_cluster31_mobile_01;-16.46953173;-71.46785755;-1950235.072;2845159.357
31;1;mobile;Polygon_cluster31_mobile_01;-16.46963291;-71.46808948;-1950244.018;2845131.73
31;1;mobile;Polygon_cluster31_mobile_01;-16.46965532;-71.46817413;-1950245.576;2845121.839
31;1;mobile;Polygon_cluster31_mobile_01;-16.46952044;-71.46834117;-1950227.607;2845104.674
31;1;mobile;Polygon_cluster31_mobile_01;-16.46912118;-71.46853433;-1950178.244;2845088.026
31;1;mobile;Polygon_cluster31_mobile_01;-16.4689357;-71.46888254;-1950152.031;2845050.989
31;1;mobile;Polygon_cluster31_mobile_01;-16.46888902;-71.46926789;-1950141.655;2845007.913
31;1;mobile;Polygon_cluster31_mobile_01;-16.46901704;-71.46968318;-1950151.427;2844959.146
31;1;mobile;Polygon_cluster31_mobile_01;-16.46905178;-71.47000658;-1950151.405;2844922.023
31;1;mobile;Polygon_cluster31_mobile_01;-16.46874823;-71.47061635;-1950108.001;2844856.884
31;1;mobile;Polygon_cluster31_mobile_01;-16.46863013;-71.47082734;-1950091.447;2844834.517
31;1;mobile;Polygon_cluster31_mobile_01;-16.46881868;-71.47124361;-1950108.318;2844784.843
31;1;mobile;Polygon_cluster31_mobile_01;-16.46870102;-71.47154407;-1950090.681;2844752.326
31;1;mobile;Polygon_cluster31_mobile_01;-16.46845151;-71.47172136;-1950059.115;2844735.508
31;1;mobile;Polygon_cluster31_mobile_01;-16.46834353;-71.47191372;-1950043.987;2844715.119
31;1;mobile;Polygon_cluster31_mobile_01;-16.46836753;-71.47244224;-1950040.101;2844654.883
31;1;mobile;Polygon_cluster31_mobile_01;-16.46840354;-71.47251408;-1950043.42;2844646.265
31;1;mobile;Polygon_cluster31_mobile_01;-16.46837947;-71.47321589;-1950031.687;2844567.015
31;1;mobile;Polygon_cluster31_mobile_01;-16.46810114;-71.47394637;-1949989.717;2844487.858
31;1;mobile;Polygon_cluster31_mobile_01;-16.46778173;-71.47424034;-1949948.459;2844458.729
31;1;mobile;Polygon_cluster31_mobile_01;-16.4672283;-71.47439627;-1949881.456;2844448.329
31;1;mobile;Polygon_cluster31_mobile_01;-16.46699719;-71.47454546;-1949852.409;2844434.453
31;1;mobile;Polygon_cluster31_mobile_01;-16.46699714;-71.47503953;-1949846.135;2844378.44
31;1;mobile;Polygon_cluster31_mobile_01;-16.46707444;-71.47536319;-1949851.112;2844340.728
31;1;mobile;Polygon_cluster31_mobile_01;-16.4670744;-71.47570721;-1949846.743;2844301.727
31;1;mobile;Polygon_cluster31_mobile_01;-16.46724084;-71.47633599;-1949858.323;2844228.253
31;1;mobile;Polygon_cluster31_mobile_01;-16.46690634;-71.47770305;-1949801.681;2844077.665
31;1;mobile;Polygon_cluster31_mobile_01;-16.46690627;-71.47825587;-1949794.661;2844014.993
31;1;mobile;Polygon_cluster31_mobile_01;-16.46673673;-71.47899503;-1949765.366;2843933.422
31;1;mobile;Polygon_cluster31_mobile_01;-16.46682802;-71.47982397;-1949765.58;2843838.245
31;1;mobile;Polygon_cluster31_mobile_01;-16.46656876;-71.48136401;-1949715.588;2843667.06
31;1;mobile;Polygon_cluster31_mobile_01;-16.46915748;-71.48123182;-1950021.411;2843648.022
31;1;mobile;Polygon_cluster31_mobile_01;-16.46993106;-71.48117486;-1950113.022;2843644.311
31;1;mobile;Polygon_cluster31_mobile_01;-16.47063749;-71.48120741;-1950195.606;2843631.336
31;1;mobile;Polygon_cluster31_mobile_01;-16.47113293;-71.48110311;-1950255.137;2843636.647
31;1;mobile;Polygon_cluster31_mobile_01;-16.47144767;-71.48130902;-1950289.504;2843609.166
31;1;mobile;Polygon_cluster31_mobile_01;-16.47147185;-71.48181937;-1950285.871;2843550.993
31;1;mobile;Polygon_cluster31_mobile_01;-16.47143598;-71.48303152;-1950266.283;2843414.05
31;1;mobile;Polygon_cluster31_mobile_01;-16.47143613;-71.48383429;-1950256.12;2843323.042
31;1;mobile;Polygon_cluster31_mobile_01;-16.47155642;-71.48435699;-1950263.623;2843262.206
31;1;mobile;Polygon_cluster31_mobile_01;-16.47186669;-71.48464814;-1950296.383;2843225.123
31;1;mobile;Polygon_cluster31_mobile_01;-16.47234923;-71.48459532;-1950353.745;2843224.768
31;1;mobile;Polygon_cluster31_mobile_01;-16.47316623;-71.48468656;-1950448.574;2843203.686
31;1;mobile;Polygon_cluster31_mobile_01;-16.47397147;-71.48486304;-1950540.94;2843173.096
31;1;mobile;Polygon_cluster31_mobile_01;-16.47493589;-71.48509994;-1950651.241;2843133.564
31;1;mobile;Polygon_cluster31_mobile_01;-16.47568176;-71.48506161;-1950739.356;2843128.102
31;1;mobile;Polygon_cluster31_mobile_01;-16.47617473;-71.48526751;-1950794.661;2843098.281
31;1;mobile;Polygon_cluster31_mobile_01;-16.47695706;-71.48574577;-1950880.506;2843033.782
31;1;mobile;Polygon_cluster31_mobile_01;-16.47780331;-71.48625953;-1950973.41;2842964.418
31;1;mobile;Polygon_cluster31_mobile_01;-16.47782245;-71.48628771;-1950975.301;2842960.972
31;1;mobile;Polygon_cluster31_mobile_01;-16.47794116;-71.48372638;-1951021.741;2843249.758
31;1;mobile;Polygon_cluster31_mobile_02; ; ;-1.516416327;20763369.87
31;1;mobile;Polygon_cluster31_mobile_02;-16.51700904;-71.49574229;-1955458.838;2841373.776
31;1;mobile;Polygon_cluster31_mobile_02;-16.51711103;-71.49497295;-1955480.594;2841459.616
31;1;mobile;Polygon_cluster31_mobile_02;-16.51690522;-71.49457402;-1955461.484;2841507.535
31;1;mobile;Polygon_cluster31_mobile_02;-16.51651087;-71.49437448;-1955417.695;2841535.34
31;1;mobile;Polygon_cluster31_mobile_02;-16.51614444;-71.49429469;-1955375.664;2841549.208
31;1;mobile;Polygon_cluster31_mobile_02;-16.51613229;-71.49396355;-1955378.442;2841586.895
31;1;mobile;Polygon_cluster31_mobile_02;-16.5164163;-71.49340322;-1955418.925;2841646.652
31;1;mobile;Polygon_cluster31_mobile_02;-16.51643956;-71.49302755;-1955426.431;2841688.918
31;1;mobile;Polygon_cluster31_mobile_02;-16.51633335;-71.49280293;-1955416.808;2841715.772
31;1;mobile;Polygon_cluster31_mobile_02;-16.51632141;-71.49263236;-1955417.573;2841735.259
31;1;mobile;Polygon_cluster31_mobile_02;-16.51647431;-71.49234574;-1955439.176;2841765.726
31;1;mobile;Polygon_cluster31_mobile_02;-16.5165677;-71.492005;-1955454.477;2841803.11
31;1;mobile;Polygon_cluster31_mobile_02;-16.51649726;-71.49163104;-1955450.953;2841846.417
31;1;mobile;Polygon_cluster31_mobile_02;-16.51672984;-71.4910687;-1955485.421;2841907.081
31;1;mobile;Polygon_cluster31_mobile_02;-16.51675274;-71.49071988;-1955492.544;2841946.309
31;1;mobile;Polygon_cluster31_mobile_02;-16.51689059;-71.49006143;-1955517.105;2842019.113
31;1;mobile;Polygon_cluster31_mobile_02;-16.51703873;-71.48919573;-1955545.509;2842115.267
31;1;mobile;Polygon_cluster31_mobile_02;-16.51706116;-71.48871656;-1955554.235;2842169.273
31;1;mobile;Polygon_cluster31_mobile_02;-16.51714042;-71.48832129;-1955568.57;2842213.024
31;1;mobile;Polygon_cluster31_mobile_02;-16.5172757;-71.48785546;-1955590.382;2842264.033
31;1;mobile;Polygon_cluster31_mobile_02;-16.51737649;-71.48744443;-1955607.447;2842309.286
31;1;mobile;Polygon_cluster31_mobile_02;-16.51717339;-71.48694206;-1955589.973;2842368.893
31;1;mobile;Polygon_cluster31_mobile_02;-16.51687645;-71.48648916;-1955560.846;2842424.132
31;1;mobile;Polygon_cluster31_mobile_02;-16.51647523;-71.48616132;-1955517.879;2842466.572
31;1;mobile;Polygon_cluster31_mobile_02;-16.51608422;-71.48579759;-1955476.567;2842512.945
31;1;mobile;Polygon_cluster31_mobile_02;-16.51596183;-71.48525005;-1955469.148;2842576.61
31;1;mobile;Polygon_cluster31_mobile_02;-16.51578035;-71.48455453;-1955456.669;2842657.824
31;1;mobile;Polygon_cluster31_mobile_02;-16.51555091;-71.4841372;-1955435.019;2842708.144
