n_microred;microred;cluster;point_name;code_point;lat;long;y_proj;x_proj;type_point;estratategy
7;VICTOR RAUL HINOJOSA;3; Parque Killary I;CL03_PP_175;-16.417223;-71.520074;-1943428.725;2839925.183;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Killari_2;CL03_PP_176;-16.41614;-71.520374;-1943297.718;2839905.329;Mobile;Propuesto
7;VICTOR RAUL HINOJOSA;3; Complejo_Habitacional_Dunker;CL03_PP_177;-16.417904;-71.517548;-1943540.606;2840202.679;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_Pluma_Bolivariana;CL03_PP_178;-16.417656;-71.516644;-1943522.883;2840308.42;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_De_La_Urb_Corazon_De_Maria;CL03_PP_179;-16.416331;-71.516852;-1943364.605;2840302.164;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_De_La_Fap;CL03_PP_180;-16.416169;-71.517809;-1943333.495;2840195.775;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Coop 58;CL03_PP_181;-16.414802;-71.516785;-1943185.833;2840329.756;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Losa_Deportiva_Coop_58;CL03_PP_182;-16.414769;-71.515454;-1943198.756;2840481.103;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_Malecon_Missouri;CL03_PP_183;-16.411068;-71.516169;-1942754.957;2840448.424;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parquq La Cantuta II Etapa;CL03_PP_184;-16.411623;-71.51785;-1942798.943;2840250.564;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parqu La Cantuta I Etapa;CL03_PP_185;-16.412351;-71.518832;-1942872.073;2840129.702;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Santo_Domingo;CL03_PP_186;-16.413519;-71.517855;-1943021.611;2840225.21;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Losa_Deportiva;CL03_PP_187;-16.414409;-71.518227;-1943121.467;2840171.394;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Losa_Deportiva_La_Cantuta;CL03_PP_188;-16.412859;-71.519695;-1942920.86;2840025.21;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Camino Real;CL03_PP_189;-16.415123;-71.520052;-1943182.312;2839955.135;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque Urb Sanmta Maria De Lambramani;CL03_PP_190;-16.414377;-71.521257;-1943079.474;2839828.262;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque _Asvipol;CL03_PP_191;-16.415921;-71.522294;-1943247.764;2839690.501;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Cancha_Sintetica_Barrunto;CL03_PP_192;-16.415871;-71.525979;-1943195.399;2839273.352;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_Agricultura;CL03_PP_193;-16.415492;-71.528408;-1943120.239;2839002.912;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque La Melgar;CL03_PP_194;-16.416108;-71.529386;-1943180.263;2838883.98;Mobile;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque Urb Agrucultura;CL03_PP_195;-16.417332;-71.529169;-1943326.777;2838892.587;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque Urb Conquistadores;CL03_PP_196;-16.416996;-71.530821;-1943266.472;2838709.683;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Los_Conquistadores;CL03_PP_197;-16.417698;-71.530456;-1943353.536;2838741.891;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque El Periodista;CL03_PP_198;-16.418503;-71.531171;-1943439.076;2838650.309;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque Los Rosales;CL03_PP_199;-16.413837;-71.528912;-1942919.476;2838967.396;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque Cabanha Maria;CL03_PP_200;-16.412174;-71.529954;-1942710.99;2838870.984;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Cabanha_Arequipa;CL03_PP_201;-16.410527;-71.530716;-1942507.916;2838806.105;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Villa Gloria;CL03_PP_202;-16.410845;-71.531648;-1942533.519;2838696.283;Mobile;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque Francisco Mostajo;CL03_PP_203;-16.41264;-71.532102;-1942738.644;2838621.362;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Colegio_Nuestra_Senhora_Del_Pilar;CL03_PP_204;-16.411399;-71.533784;-1942571.665;2838446.873;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Hospital_General_Honorio_Delgado;CL03_PP_205;-16.41576;-71.533454;-1943088.083;2838427.32;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_San_Felipe;CL03_PP_206;-16.415719;-71.534761;-1943066.786;2838279.677;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Pablo Vi;CL03_PP_207;-16.417352;-71.534548;-1943261.287;2838282.491;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Juan_Manuel_Guillen;CL03_PP_208;-16.417882;-71.535414;-1943312.622;2838177.388;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_San_Vicente;CL03_PP_209;-16.417951;-71.536617;-1943305.558;2838040.102;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_De_Lectura;CL03_PP_210;-16.418088;-71.537131;-1943315.169;2837980.04;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Los Angeles;CL03_PP_211;-16.416384;-71.536846;-1943118.61;2838034.61;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_San_Fernando;CL03_PP_212;-16.417561;-71.538611;-1943234.608;2837819.139;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_Santa_Dorotea;CL03_PP_213;-16.417612;-71.539758;-1943226.139;2837688.439;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Campinha  Dorada;CL03_PP_214;-16.419448;-71.539729;-1943442.157;2837667.745;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque Manzanitos;CL03_PP_215;-16.418551;-71.541357;-1943316.274;2837494.901;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Terminal_Flores;CL03_PP_216;-16.421592;-71.54425;-1943636.989;2837127.22;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Sociedad_Electrica_Arequipa;CL03_PP_217;-16.418589;-71.547668;-1943241.196;2836778.964;Mobile;Propuesto
7;VICTOR RAUL HINOJOSA;3; Cancha_Sintetica_Champions_League;CL03_PP_218;-16.414695;-71.546431;-1942799.418;2836970.031;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Compania_De_Bomberos_ Luis_Kaemena;CL03_PP_219;-16.416988;-71.541299;-1943133.42;2837521.889;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Juventudferroviaria;CL03_PP_220;-16.415944;-71.54093;-1943015.445;2837577.356;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Sidsur;CL03_PP_221;-16.415441;-71.539741;-1942971.35;2837718.721;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque San Geronimo;CL03_PP_222;-16.414907;-71.537521;-1942936.611;2837977.377;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Ulrich_Neisser;CL03_PP_223;-16.413885;-71.535848;-1942837.657;2838180.397;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque Ferroviarios;CL03_PP_224;-16.41225;-71.535932;-1942644.548;2838192.228;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque De La Madre;CL03_PP_225;-16.413933;-71.542146;-1942763.912;2837465.759;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Nestor_Caceres;CL03_PP_226;-16.412033;-71.54064;-1942559.721;2837661.302;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque El Tren;CL03_PP_227;-16.41197;-71.539371;-1942568.313;2837805.994;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3; Parque_Simon_Bolivar;CL03_PP_228;-16.412332;-71.538114;-1942626.676;2837943.776;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_Chiguata;CL03_PP_229;-16.409389;-71.537406;-1942289.912;2838062.474;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Perurail;CL03_PP_230;-16.40947;-71.541322;-1942250.08;2837617.443;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque_Mariano_Melgar;CL03_PP_231;-16.408548;-71.541689;-1942137.159;2837587.87;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Colegio_Lamarck;CL03_PP_232;-16.407768;-71.540058;-1942066.091;2837782.965;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Iglesia_Bautista_Vida_Nueva;CL03_PP_233;-16.40703;-71.539854;-1941981.976;2837815.727;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Residencial Alas Del Sur;CL03_PP_234;-16.432636;-71.51287;-1945330.303;2840540.287;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Pasaje Tasahuayo;CL03_PP_235;-16.438516;-71.508091;-1946081.459;2841005.09;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Sol De Luna;CL03_PP_236;-16.439585;-71.51562;-1946111.867;2840137.527;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Cruce De Sabandia;CL03_PP_237;-16.444726;-71.504937;-1946850.875;2841281.286;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Capilla Una Cuadra Abajo Del Mercado;CL03_PP_238;-16.444523;-71.511101;-1946749.071;2840585.145;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Calle Benigno Ballon Con Seoane;CL03_PP_239;-16.443183;-71.510954;-1946593.515;2840619.367;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Pasaje San Isidro;CL03_PP_240;-16.416312;-71.549895;-1942945.697;2836556.231;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Campo Deportivo Cub Milan;CL03_PP_241;-16.442539;-71.517304;-1946437.59;2839907.933;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Paradero 3 De Octubre;CL03_PP_242;-16.443925;-71.517947;-1946592.275;2839816.888;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque La Colina De Poni;CL03_PP_243;-16.447146;-71.517291;-1946978.933;2839849.061;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Comedor La Dreã±A;CL03_PP_244;-16.44665;-71.516867;-1946926.029;2839903.624;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Terminal 4 De Octubre;CL03_PP_245;-16.450984;-71.515616;-1947450.957;2839988.651;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Entrada A Las Esmeraldas Y Campiã±A;CL03_PP_246;-16.448997;-71.51579;-1947215.346;2839994.963;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Entrada A La Campinha;CL03_PP_247;-16.452945;-71.51562;-1947681.263;2839962.498;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Villa Santa Catalina;CL03_PP_248;-16.455139;-71.513946;-1947960.164;2840123.5;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Urb. Los Molles San Jose;CL03_PP_249;-16.453468;-71.511074;-1947800.202;2840470.969;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Cadena Bicolor;CL03_PP_250;-16.445137;-71.508783;-1946850.513;2840839.883;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Grifo Primax;CL03_PP_251;-16.443134;-71.523231;-1946432.582;2839228.247;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Entrada A Cerro July;CL03_PP_252;-16.430519;-71.53721;-1944774.305;2837808.633;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Calle Locumba;CL03_PP_253;-16.434456;-71.539637;-1945206.111;2837482.044;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Loza Deportiva Villa Manuelito;CL03_PP_254;-16.42937;-71.540316;-1944600.164;2837471.558;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Parque San Jose;CL03_PP_255;-16.4302;-71.54218;-1944674.141;2837249.411;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Residencial Vercruz;CL03_PP_256;-16.422591;-71.540629;-1943799.979;2837524.658;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Asociacion Nuevo Amanecer Los Incas;CL03_PP_257;-16.421136;-71.54026;-1943633.731;2837585.497;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Mercado Total;CL03_PP_258;-16.422965;-71.516319;-1944150.652;2840275.823;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Av Primavera /El Sol;CL03_PP_259;-16.455292;-71.51493;-1947965.69;2840009.952;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Asociacion Nuevo Amanecer Los Incas;CL03_PP_260;-16.453359;-71.514148;-1947748.513;2840123.934;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3; Centro Comercial Vidaurrazaga;CL03_PP_261;-16.421947;-71.537795;-1943760.072;2837854.347;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Parque Pueblo Libre;CL03_PP_262;-16.4393891;-71.52449745;-1945976.687;2839133.706;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Losa Deportiva (Villa Hermosa);CL03_PP_263;-16.4275835;-71.54617152;-1944316.488;2836831.134;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Puesto De Salud Salaverry;CL03_PP_264;-16.43509196;-71.53638401;-1945321.858;2837842.474;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Parque;CL03_PP_265;-16.41827046;-71.53778897;-1943328.305;2837903.063;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Parque Al Maestro;CL03_PP_266;-16.43180762;-71.52648282;-1945061.057;2839007.845;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Parque I.E.J.P. Vizcardo Y Guzman;CL03_PP_267;-16.43440751;-71.52456052;-1945390.727;2839191.752;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Losa Deportiva De Urb. Dolores;CL03_PP_268;-16.43771206;-71.52404742;-1945785.378;2839206.673;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Parque De La Acequia;CL03_PP_269;-16.41280986;-71.51715945;-1942947.083;2840313.347;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Parque Simon Bolivar;CL03_PP_270;-16.4449109;-71.51592928;-1946733.593;2840032.708;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;Parque Urb. Las Esmeraldas;CL03_PP_271;-16.4495503;-71.51257329;-1947321.02;2840352.361;Fixed;Propuesto
